customer_id,driver_age,region,tenure_years,prior_claims
C107943,40,Montreal,11.3,1
C107944,54,Halifax,2.9,0
C107945,35,Montreal,0.7,0
C107946,40,Toronto,5.7,0
C107947,68,Calgary,6.7,0
C107948,55,Toronto,2.5,0
C107949,41,Toronto,15.6,1
C107950,46,Halifax,0.6,1
C107951,40,Vancouver,6.3,0
C107952,26,Montreal,5.5,1
C107953,20,Vancouver,10.6,0
C107954,78,Vancouver,5.9,0
C107955,30,Vancouver,1.1,1
C107956,36,Montreal,0.0,1
C107957,90,Montreal,3.2,0
C107958,28,Vancouver,0.4,0
C107959,39,Vancouver,8.4,0
C107960,70,Halifax,12.9,1
C107961,86,Montreal,2.8,0
C107962,49,Ottawa,14.3,0
C107963,67,Halifax,2.5,0
C107964,38,Montreal,11.6,0
C107965,20,Toronto,7.6,0
C107966,64,Vancouver,4.3,1
C107967,40,Halifax,0.3,3
C107968,36,Toronto,0.8,1
C107969,35,Toronto,3.2,0
C107970,53,Calgary,4.2,0
C107971,53,Ottawa,5.6,0
C107972,41,Toronto,0.6,0
C107973,48,Montreal,3.0,0
C107974,28,Toronto,4.9,0
C107975,38,Halifax,1.5,0
C107976,28,Calgary,6.0,1
C107977,28,Montreal,2.6,0
C107978,47,Ottawa,0.3,0
C107979,42,Vancouver,0.5,0
C107980,35,Halifax,1.9,0
C107981,37,Toronto,4.4,0
C107982,48,Toronto,4.4,2
C107983,54,Montreal,7.3,0
C107984,50,Toronto,2.6,1
C107985,24,Ottawa,0.8,0
C107986,21,Vancouver,6.1,0
C107987,31,Montreal,0.4,0
C107988,21,Ottawa,10.3,3
C107989,74,Vancouver,3.7,1
C107990,37,Vancouver,2.0,0
C107991,26,Toronto,1.7,0
C107992,37,Halifax,6.8,1
C107993,23,Calgary,0.6,0
C107994,26,Ottawa,4.0,0
C107995,36,Calgary,6.2,0
C107996,34,Vancouver,15.4,0
C107997,36,Toronto,7.0,0
C107998,49,Calgary,4.7,0
C107999,60,Toronto,1.8,0
C108000,43,Halifax,0.0,0
C108001,61,Toronto,22.9,0
C108002,34,Montreal,0.5,0
C108003,65,Vancouver,9.7,2
C108004,43,Vancouver,0.7,0
C108005,57,Calgary,0.4,0
C108006,34,Ottawa,4.4,1
C108007,42,Calgary,5.3,0
C108008,90,Halifax,0.4,0
C108009,42,Montreal,2.5,1
C108010,59,Vancouver,4.2,0
C108011,63,Ottawa,1.7,0
C108012,52,Montreal,0.9,1
C108013,56,Toronto,1.4,0
C108014,34,Toronto,4.9,0
C108015,31,Calgary,1.1,0
C108016,29,Calgary,3.0,0
C108017,48,Montreal,0.1,0
C108018,42,Toronto,4.9,0
C108019,47,Toronto,4.6,1
C108020,27,Vancouver,5.4,0
C108021,32,Toronto,2.4,1
C108022,59,Ottawa,1.1,0
C108023,44,Halifax,1.5,0
C108024,43,Ottawa,5.8,0
C108025,38,Ottawa,4.1,0
C108026,31,Halifax,12.7,0
C108027,66,Calgary,0.7,0
C108028,70,Vancouver,32.9,1
C108029,42,Ottawa,1.2,0
C108030,39,Vancouver,2.8,0
C108031,73,Montreal,13.7,1
C108032,32,Toronto,5.3,1
C108033,35,Calgary,0.4,0
C108034,57,Halifax,5.0,1
C108035,35,Calgary,2.2,0
C108036,41,Montreal,7.0,0
C108037,22,Vancouver,6.7,0
C108038,71,Ottawa,1.3,0
C108039,55,Ottawa,1.7,0
C108040,64,Vancouver,4.1,0
C108041,30,Montreal,0.1,0
C108042,78,Montreal,3.7,0
C108043,40,Halifax,6.6,0
C108044,66,Toronto,5.1,2
C108045,47,Ottawa,11.9,0
C108046,56,Toronto,7.5,0
C108047,49,Halifax,8.7,0
C108048,35,Montreal,1.8,0
C108049,24,Calgary,10.8,1
C108050,68,Calgary,16.4,0
C108051,20,Ottawa,5.5,0
C108052,59,Ottawa,10.1,1
C108053,68,Toronto,1.5,2
C108054,26,Montreal,2.3,1
C108055,35,Toronto,12.7,0
C108056,25,Calgary,2.2,0
C108057,33,Calgary,1.6,1
C108058,63,Montreal,10.0,0
C108059,56,Ottawa,0.5,0
C108060,53,Montreal,2.3,0
C108061,35,Montreal,2.5,0
C108062,21,Montreal,0.6,0
C108063,27,Calgary,5.4,0
C108064,38,Toronto,1.1,0
C108065,29,Halifax,1.0,0
C108066,59,Calgary,9.2,1
C108067,79,Vancouver,1.5,1
C108068,47,Toronto,0.6,0
C108069,26,Ottawa,0.3,1
C108070,69,Ottawa,12.1,0
C108071,43,Vancouver,1.5,0
C108072,41,Montreal,8.5,0
C108073,51,Montreal,12.5,0
C108074,27,Montreal,8.3,1
C108075,36,Montreal,7.8,0
C108076,40,Calgary,1.5,0
C108077,46,Montreal,6.2,0
C108078,47,Ottawa,5.8,0
C108079,51,Montreal,5.2,1
C108080,33,Vancouver,0.7,1
C108081,23,Halifax,25.0,0
C108082,38,Montreal,12.7,0
C108083,39,Toronto,12.6,0
C108084,23,Vancouver,3.9,0
C108085,33,Vancouver,11.0,1
C108086,44,Ottawa,2.3,0
C108087,34,Ottawa,2.4,0
C108088,43,Calgary,19.2,0
C108089,34,Halifax,1.7,0
C108090,53,Montreal,1.7,0
C108091,29,Toronto,3.5,0
C108092,41,Montreal,1.9,1
C108093,42,Calgary,29.0,2
C108094,58,Toronto,4.9,0
C108095,36,Toronto,0.4,0
C108096,79,Halifax,5.1,0
C108097,78,Montreal,0.9,1
C108098,30,Toronto,1.6,0
C108099,41,Montreal,12.0,0
C108100,27,Toronto,0.1,0
C108101,49,Toronto,0.6,0
C108102,34,Montreal,3.5,1
C108103,43,Montreal,0.8,0
C108104,37,Ottawa,3.4,0
C108105,90,Montreal,0.5,0
C108106,39,Calgary,0.1,0
C108107,38,Calgary,2.3,0
C108108,60,Ottawa,14.3,0
C108109,64,Halifax,5.5,0
C108110,45,Vancouver,3.0,0
C108111,65,Toronto,1.0,0
C108112,90,Toronto,6.1,0
C108113,37,Toronto,9.7,0
C108114,27,Ottawa,10.5,0
C108115,48,Vancouver,2.1,0
C108116,62,Toronto,4.4,0
C108117,76,Toronto,18.6,0
C108118,51,Halifax,7.1,3
C108119,42,Vancouver,5.0,0
C108120,31,Toronto,2.5,1
C108121,68,Halifax,0.8,1
C108122,46,Calgary,8.7,0
C108123,24,Montreal,6.0,0
C108124,90,Montreal,1.6,0
C108125,28,Calgary,1.3,0
C108126,62,Montreal,1.5,1
C108127,45,Halifax,2.2,0
C108128,24,Ottawa,6.3,0
C108129,40,Calgary,7.7,0
C108130,37,Calgary,17.0,1
C108131,25,Halifax,5.2,0
C108132,49,Toronto,15.6,0
C108133,59,Toronto,3.5,0
C108134,41,Ottawa,3.4,1
C108135,36,Toronto,0.2,1
C108136,51,Calgary,3.4,0
C108137,20,Vancouver,3.9,0
C108138,35,Montreal,8.1,0
C108139,36,Toronto,2.3,0
C108140,41,Ottawa,0.2,0
C108141,25,Toronto,2.0,0
C108142,22,Toronto,2.3,0
C108143,29,Montreal,2.7,0
C108144,49,Toronto,0.8,1
C108145,36,Calgary,8.8,0
C108146,29,Halifax,6.4,0
C108147,85,Calgary,15.0,1
C108148,36,Vancouver,1.7,0
C108149,41,Montreal,6.3,0
C108150,68,Halifax,6.7,0
C108151,44,Ottawa,1.9,0
C108152,51,Ottawa,3.1,2
C108153,31,Toronto,2.7,1
C108154,42,Toronto,0.3,2
C108155,80,Toronto,5.3,2
C108156,48,Toronto,0.7,0
C108157,45,Toronto,1.2,0
C108158,38,Halifax,4.8,0
C108159,26,Toronto,6.0,0
C108160,65,Toronto,3.8,0
C108161,40,Halifax,9.1,0
C108162,32,Halifax,3.8,0
C108163,26,Toronto,10.9,0
C108164,46,Montreal,2.7,0
C108165,28,Ottawa,7.8,0
C108166,65,Halifax,1.8,1
C108167,33,Calgary,2.6,1
C108168,43,Montreal,1.3,0
C108169,48,Calgary,2.7,0
C108170,46,Ottawa,10.3,1
C108171,59,Toronto,20.3,1
C108172,34,Montreal,0.0,0
C108173,41,Ottawa,0.7,1
C108174,52,Calgary,5.0,0
C108175,76,Toronto,6.0,0
C108176,57,Calgary,5.9,1
C108177,62,Calgary,3.1,0
C108178,37,Montreal,7.4,0
C108179,48,Montreal,0.8,0
C108180,71,Montreal,13.5,0
C108181,41,Halifax,0.2,0
C108182,48,Toronto,6.0,0
C108183,24,Ottawa,1.0,0
C108184,54,Vancouver,11.6,1
C108185,45,Halifax,6.0,0
C108186,53,Halifax,6.8,0
C108187,37,Halifax,7.4,0
C108188,23,Ottawa,2.7,0
C108189,55,Montreal,2.1,0
C108190,32,Montreal,0.7,0
C108191,25,Montreal,10.2,0
C108192,44,Calgary,6.6,1
C108193,81,Montreal,2.0,0
C108194,30,Montreal,2.0,0
C108195,32,Toronto,10.7,0
C108196,56,Ottawa,3.7,0
C108197,38,Toronto,7.1,0
C108198,55,Montreal,1.1,0
C108199,37,Vancouver,4.0,0
C108200,35,Vancouver,2.8,0
C108201,31,Halifax,23.1,1
C108202,47,Calgary,9.7,1
C108203,31,Ottawa,2.9,0
C108204,35,Montreal,1.4,0
C108205,64,Toronto,13.2,0
C108206,90,Calgary,0.8,0
C108207,49,Toronto,1.2,1
C108208,66,Ottawa,1.2,0
C108209,36,Halifax,0.4,1
C108210,38,Montreal,2.3,1
C108211,45,Ottawa,0.2,1
C108212,32,Montreal,4.1,0
C108213,35,Montreal,11.1,0
C108214,54,Montreal,2.2,0
C108215,42,Calgary,2.1,1
C108216,39,Halifax,4.8,0
C108217,39,Montreal,2.8,0
C108218,29,Calgary,3.5,0
C108219,44,Montreal,1.6,0
C108220,32,Toronto,4.5,0
C108221,24,Vancouver,3.6,0
C108222,27,Ottawa,10.5,0
C108223,39,Calgary,12.5,1
C108224,52,Halifax,12.8,0
C108225,58,Toronto,1.5,0
C108226,26,Vancouver,1.6,1
C108227,50,Montreal,10.7,0
C108228,83,Ottawa,7.1,1
C108229,59,Toronto,2.9,0
C108230,43,Toronto,4.5,0
C108231,45,Ottawa,0.5,0
C108232,43,Montreal,1.0,0
C108233,34,Calgary,1.9,0
C108234,61,Halifax,5.0,1
C108235,29,Montreal,2.1,0
C108236,44,Vancouver,9.8,0
C108237,24,Halifax,3.1,1
C108238,63,Calgary,0.3,2
C108239,44,Toronto,0.0,1
C108240,25,Ottawa,4.4,1
C108241,73,Vancouver,4.9,0
C108242,40,Ottawa,3.3,0
C108243,27,Vancouver,0.9,0
C108244,87,Toronto,3.4,0
C108245,37,Ottawa,5.3,0
C108246,31,Toronto,5.1,0
C108247,45,Halifax,10.4,2
C108248,28,Ottawa,9.4,1
C108249,34,Halifax,1.6,0
C108250,69,Toronto,2.0,1
C108251,38,Montreal,1.1,1
C108252,49,Toronto,3.0,1
C108253,70,Montreal,0.2,0
C108254,37,Montreal,8.1,0
C108255,31,Vancouver,0.1,0
C108256,53,Montreal,9.4,0
C108257,26,Halifax,22.5,1
C108258,30,Montreal,5.2,0
C108259,25,Montreal,3.2,0
C108260,68,Calgary,13.5,0
C108261,42,Montreal,3.0,0
C108262,54,Calgary,10.4,0
C108263,30,Calgary,2.1,1
C108264,48,Calgary,5.6,0
C108265,49,Calgary,0.1,0
C108266,86,Ottawa,6.9,0
C108267,52,Halifax,8.8,1
C108268,58,Toronto,1.5,0
C108269,44,Vancouver,4.7,0
C108270,20,Ottawa,4.8,0
C108271,47,Toronto,2.1,0
C108272,39,Vancouver,4.6,0
C108273,38,Calgary,15.4,0
C108274,35,Toronto,1.7,0
C108275,38,Montreal,9.3,2
C108276,33,Ottawa,3.9,0
C108277,56,Toronto,9.2,0
C108278,29,Toronto,0.7,0
C108279,81,Ottawa,3.5,0
C108280,54,Ottawa,3.6,0
C108281,62,Vancouver,0.8,0
C108282,29,Montreal,1.5,0
C108283,34,Toronto,3.6,0
C108284,43,Ottawa,5.3,0
C108285,41,Toronto,1.3,1
C108286,54,Halifax,2.2,0
C108287,41,Ottawa,0.8,0
C108288,83,Toronto,0.5,0
C108289,30,Vancouver,31.1,1
C108290,28,Halifax,4.1,0
C108291,33,Ottawa,5.0,0
C108292,38,Vancouver,5.2,0
C108293,65,Toronto,0.8,0
C108294,48,Calgary,5.1,2
C108295,20,Calgary,5.4,1
C108296,21,Vancouver,6.8,0
C108297,39,Montreal,5.9,1
C108298,35,Halifax,1.8,0
C108299,40,Vancouver,15.6,1
C108300,38,Montreal,7.7,0
C108301,77,Toronto,4.4,2
C108302,60,Montreal,4.9,0
C108303,34,Montreal,1.9,2
C108304,41,Toronto,14.8,0
C108305,37,Vancouver,3.7,0
C108306,22,Toronto,1.0,0
C108307,35,Montreal,4.0,0
C108308,35,Toronto,5.4,0
C108309,32,Montreal,2.5,0
C108310,34,Montreal,2.9,1
C108311,37,Montreal,1.7,2
C108312,49,Calgary,3.6,0
C108313,33,Vancouver,2.8,1
C108314,69,Calgary,3.7,0
C108315,29,Toronto,0.5,0
C108316,64,Montreal,1.5,0
C108317,46,Toronto,6.5,0
C108318,27,Montreal,5.9,0
C108319,37,Vancouver,1.4,1
C108320,79,Ottawa,1.6,0
C108321,30,Vancouver,1.5,0
C108322,80,Montreal,0.2,0
C108323,50,Montreal,13.9,0
C108324,46,Halifax,10.7,0
C108325,49,Toronto,1.9,0
C108326,36,Toronto,14.1,0
C108327,30,Toronto,1.9,0
C108328,42,Halifax,3.4,0
C108329,47,Halifax,2.4,1
C108330,51,Montreal,2.8,2
C108331,50,Toronto,7.7,0
C108332,55,Ottawa,7.4,0
C108333,90,Montreal,5.9,0
C108334,46,Toronto,22.9,0
C108335,67,Montreal,5.5,0
C108336,52,Montreal,6.7,0
C108337,90,Montreal,0.7,0
C108338,43,Calgary,1.9,0
C108339,41,Calgary,10.9,0
C108340,65,Vancouver,1.1,0
C108341,65,Toronto,4.4,0
C108342,38,Toronto,0.8,0
C108343,51,Halifax,1.3,1
C108344,56,Toronto,12.1,0
C108345,54,Montreal,4.8,0
C108346,49,Toronto,3.7,0
C108347,24,Toronto,2.5,0
C108348,55,Vancouver,0.2,0
C108349,56,Toronto,4.0,1
C108350,49,Calgary,13.9,0
C108351,36,Montreal,11.4,0
C108352,75,Ottawa,2.1,0
C108353,30,Vancouver,3.9,0
C108354,66,Toronto,3.1,0
C108355,30,Ottawa,5.8,0
C108356,62,Halifax,1.0,0
C108357,30,Toronto,15.5,0
C108358,61,Calgary,0.2,0
C108359,83,Vancouver,3.5,0
C108360,83,Calgary,1.2,0
C108361,74,Toronto,3.7,0
C108362,43,Toronto,2.9,0
C108363,34,Montreal,4.3,0
C108364,40,Toronto,6.6,0
C108365,64,Montreal,3.8,0
C108366,54,Ottawa,6.1,1
C108367,90,Montreal,0.3,0
C108368,35,Montreal,9.1,0
C108369,85,Montreal,7.2,1
C108370,41,Montreal,3.4,0
C108371,30,Ottawa,3.0,0
C108372,48,Ottawa,1.8,0
C108373,54,Montreal,3.8,1
C108374,71,Montreal,2.1,0
C108375,35,Toronto,3.1,1
C108376,48,Halifax,0.9,0
C108377,43,Montreal,1.1,0
C108378,38,Montreal,2.0,2
C108379,81,Montreal,9.0,0
C108380,54,Toronto,0.2,0
C108381,22,Montreal,3.8,0
C108382,48,Halifax,9.5,0
C108383,25,Toronto,4.6,2
C108384,46,Toronto,1.0,0
C108385,26,Toronto,2.1,0
C108386,54,Toronto,2.0,0
C108387,25,Halifax,18.4,1
C108388,30,Calgary,1.2,1
C108389,59,Halifax,5.4,0
C108390,43,Ottawa,1.0,1
C108391,27,Vancouver,1.5,0
C108392,79,Vancouver,4.5,0
C108393,37,Vancouver,4.6,0
C108394,39,Calgary,3.1,0
C108395,40,Calgary,3.1,0
C108396,56,Vancouver,10.6,0
C108397,38,Montreal,12.7,0
C108398,41,Calgary,5.1,0
C108399,68,Toronto,8.0,1
C108400,64,Vancouver,4.4,1
C108401,40,Vancouver,10.7,0
C108402,40,Vancouver,1.2,0
C108403,20,Vancouver,22.7,1
C108404,46,Calgary,6.0,2
C108405,60,Calgary,0.1,0
C108406,37,Montreal,1.0,0
C108407,73,Montreal,8.1,0
C108408,24,Toronto,17.4,1
C108409,31,Toronto,7.5,1
C108410,71,Montreal,7.8,1
C108411,59,Ottawa,3.2,0
C108412,24,Ottawa,17.0,0
C108413,25,Toronto,8.6,0
C108414,54,Ottawa,0.1,1
C108415,50,Montreal,5.8,0
C108416,39,Ottawa,9.2,0
C108417,72,Montreal,10.9,0
C108418,33,Calgary,2.4,0
C108419,22,Montreal,2.5,0
C108420,56,Toronto,5.1,0
C108421,61,Toronto,2.9,2
C108422,34,Calgary,1.8,1
C108423,28,Halifax,6.5,0
C108424,22,Vancouver,2.7,0
C108425,43,Ottawa,1.5,0
C108426,49,Toronto,2.7,0
C108427,63,Ottawa,0.9,1
C108428,50,Ottawa,3.6,1
C108429,35,Montreal,1.2,0
C108430,46,Vancouver,0.7,0
C108431,65,Toronto,8.9,0
C108432,48,Toronto,5.9,0
C108433,61,Toronto,6.9,0
C108434,29,Calgary,2.4,1
C108435,55,Ottawa,1.6,0
C108436,50,Toronto,4.4,0
C108437,38,Halifax,5.6,0
C108438,65,Ottawa,3.1,0
C108439,90,Vancouver,6.3,0
C108440,24,Halifax,2.1,0
C108441,38,Halifax,0.2,0
C108442,41,Toronto,2.4,1
C108443,43,Halifax,1.0,0
C108444,34,Montreal,2.1,0
C108445,25,Toronto,3.8,1
C108446,39,Toronto,4.2,0
C108447,41,Calgary,2.0,2
C108448,38,Halifax,4.8,0
C108449,42,Montreal,16.5,0
C108450,47,Vancouver,7.3,1
C108451,40,Montreal,2.9,0
C108452,34,Ottawa,12.6,0
C108453,42,Toronto,4.6,0
C108454,48,Vancouver,0.4,1
C108455,43,Vancouver,0.3,0
C108456,90,Toronto,2.1,0
C108457,49,Halifax,16.9,1
C108458,43,Halifax,8.2,0
C108459,32,Montreal,0.3,1
C108460,32,Calgary,17.5,0
C108461,38,Ottawa,6.4,0
C108462,38,Toronto,0.2,1
C108463,38,Toronto,1.8,0
C108464,50,Calgary,0.2,0
C108465,64,Vancouver,2.4,0
C108466,56,Calgary,0.6,0
C108467,53,Vancouver,18.3,0
C108468,31,Calgary,0.7,0
C108469,69,Toronto,4.7,1
C108470,32,Toronto,0.4,0
C108471,47,Toronto,1.9,0
C108472,52,Montreal,2.4,1
C108473,70,Calgary,2.4,1
C108474,88,Ottawa,0.9,0
C108475,37,Montreal,1.9,1
C108476,46,Vancouver,2.6,0
C108477,67,Montreal,4.3,0
C108478,90,Montreal,1.7,0
C108479,39,Halifax,4.3,0
C108480,31,Montreal,0.8,0
C108481,27,Ottawa,3.1,2
C108482,24,Toronto,6.1,0
C108483,33,Montreal,21.1,0
C108484,61,Calgary,11.2,1
C108485,62,Ottawa,4.6,1
C108486,49,Vancouver,1.8,1
C108487,38,Ottawa,4.7,0
C108488,50,Ottawa,3.8,0
C108489,44,Vancouver,4.7,0
C108490,39,Montreal,3.9,0
C108491,48,Montreal,5.1,0
C108492,37,Vancouver,0.9,1
C108493,48,Calgary,6.5,0
C108494,51,Montreal,5.3,1
C108495,57,Montreal,0.9,0
C108496,25,Toronto,1.7,0
C108497,69,Toronto,2.1,0
C108498,41,Montreal,11.2,1
C108499,89,Ottawa,4.7,0
C108500,61,Ottawa,2.4,0
C108501,32,Halifax,4.3,0
C108502,54,Calgary,15.8,0
C108503,67,Toronto,1.8,1
C108504,39,Calgary,9.3,0
C108505,31,Ottawa,11.2,0
C108506,29,Calgary,2.8,0
C108507,26,Vancouver,2.7,0
C108508,22,Vancouver,6.0,1
C108509,42,Toronto,1.8,1
C108510,30,Montreal,4.2,0
C108511,34,Toronto,0.8,0
C108512,90,Montreal,5.0,0
C108513,52,Halifax,1.7,1
C108514,31,Toronto,2.0,1
C108515,90,Toronto,10.1,0
C108516,48,Ottawa,2.2,0
C108517,19,Ottawa,1.5,0
C108518,90,Vancouver,1.5,0
C108519,79,Montreal,2.2,0
C108520,49,Montreal,5.8,1
C108521,42,Calgary,2.8,0
C108522,61,Ottawa,5.0,0
C108523,47,Toronto,4.6,1
C108524,36,Halifax,10.6,0
C108525,36,Calgary,0.9,0
C108526,65,Calgary,8.6,0
C108527,31,Toronto,3.9,0
C108528,64,Halifax,8.4,1
C108529,44,Vancouver,8.1,0
C108530,25,Montreal,2.6,0
C108531,67,Montreal,4.3,0
C108532,31,Montreal,12.1,1
C108533,33,Toronto,10.0,2
C108534,40,Toronto,2.0,3
C108535,43,Montreal,0.2,0
C108536,49,Vancouver,5.1,0
C108537,65,Calgary,2.4,1
C108538,64,Calgary,0.9,1
C108539,35,Vancouver,2.4,2
C108540,36,Toronto,14.4,1
C108541,62,Montreal,0.6,0
C108542,30,Calgary,2.7,1
C108543,44,Calgary,0.1,1
C108544,77,Montreal,7.2,0
C108545,37,Halifax,0.8,0
C108546,26,Ottawa,2.1,1
C108547,31,Ottawa,3.7,0
C108548,32,Calgary,0.9,0
C108549,31,Montreal,11.8,0
C108550,39,Halifax,6.8,0
C108551,90,Halifax,0.7,0
C108552,53,Ottawa,14.5,0
C108553,41,Halifax,9.4,1
C108554,42,Halifax,3.6,1
C108555,34,Calgary,2.7,0
C108556,42,Toronto,12.6,0
C108557,75,Vancouver,0.9,1
C108558,45,Vancouver,1.0,0
C108559,64,Ottawa,5.9,1
C108560,60,Vancouver,0.6,0
C108561,90,Vancouver,0.2,0
C108562,60,Halifax,4.3,1
C108563,90,Montreal,3.6,0
C108564,66,Toronto,3.2,0
C108565,49,Calgary,14.9,0
C108566,33,Montreal,4.1,1
C108567,64,Toronto,5.6,0
C108568,66,Vancouver,0.2,0
C108569,67,Halifax,1.3,0
C108570,20,Montreal,7.5,0
C108571,37,Montreal,2.3,0
C108572,53,Montreal,0.8,0
C108573,38,Calgary,7.7,1
C108574,35,Montreal,4.8,1
C108575,33,Montreal,5.5,1
C108576,25,Calgary,0.5,0
C108577,52,Halifax,8.9,0
C108578,35,Montreal,1.7,0
C108579,37,Vancouver,0.3,1
C108580,41,Ottawa,12.8,0
C108581,55,Toronto,0.2,0
C108582,48,Ottawa,0.3,0
C108583,48,Montreal,7.7,1
C108584,22,Toronto,21.4,0
C108585,65,Toronto,0.9,0
C108586,86,Toronto,2.4,0
C108587,47,Ottawa,5.4,0
C108588,29,Calgary,2.8,0
C108589,36,Ottawa,20.7,2
C108590,30,Calgary,26.9,0
C108591,81,Montreal,0.3,1
C108592,37,Halifax,3.8,0
C108593,48,Ottawa,10.4,0
C108594,40,Montreal,1.7,0
C108595,54,Ottawa,0.9,0
C108596,32,Ottawa,1.3,1
C108597,47,Vancouver,2.3,0
C108598,37,Toronto,7.8,0
C108599,68,Montreal,0.0,1
C108600,22,Halifax,0.9,0
C108601,39,Calgary,4.0,0
C108602,65,Ottawa,5.8,1
C108603,62,Halifax,0.1,1
C108604,26,Toronto,9.6,0
C108605,59,Halifax,0.8,0
C108606,31,Vancouver,9.8,0
C108607,34,Calgary,5.3,1
C108608,64,Montreal,3.1,1
C108609,38,Montreal,0.2,0
C108610,25,Montreal,5.2,0
C108611,29,Montreal,2.0,1
C108612,44,Toronto,1.2,0
C108613,38,Montreal,20.0,1
C108614,38,Calgary,5.4,1
C108615,54,Halifax,1.7,0
C108616,50,Toronto,0.9,0
C108617,39,Toronto,1.9,2
C108618,63,Vancouver,4.9,0
C108619,54,Calgary,4.3,0
C108620,48,Vancouver,3.4,0
C108621,36,Halifax,1.6,0
C108622,67,Toronto,0.2,0
C108623,37,Vancouver,4.9,0
C108624,39,Halifax,11.0,0
C108625,82,Vancouver,9.9,1
C108626,31,Vancouver,6.8,0
C108627,31,Halifax,4.6,0
C108628,39,Montreal,10.0,0
C108629,29,Toronto,2.5,1
C108630,30,Toronto,0.1,1
C108631,81,Ottawa,4.8,0
C108632,39,Ottawa,1.1,0
C108633,49,Toronto,1.3,0
C108634,26,Montreal,8.4,0
C108635,31,Vancouver,2.2,0
C108636,86,Toronto,4.9,0
C108637,29,Ottawa,19.8,1
C108638,50,Montreal,15.8,0
C108639,20,Ottawa,7.5,0
C108640,26,Ottawa,9.1,0
C108641,39,Montreal,8.2,2
C108642,62,Calgary,3.4,1
C108643,43,Calgary,7.7,1
C108644,40,Montreal,5.4,0
C108645,56,Toronto,10.9,0
C108646,47,Ottawa,1.9,0
C108647,24,Calgary,13.8,0
C108648,42,Calgary,8.4,0
C108649,36,Montreal,1.0,0
C108650,40,Calgary,9.8,0
C108651,36,Calgary,25.8,0
C108652,42,Montreal,2.7,2
C108653,50,Montreal,2.5,0
C108654,27,Montreal,7.6,0
C108655,33,Calgary,10.7,1
C108656,55,Toronto,6.9,1
C108657,58,Ottawa,0.6,1
C108658,76,Toronto,0.4,0
C108659,44,Ottawa,5.7,0
C108660,32,Toronto,3.5,0
C108661,33,Calgary,8.2,0
C108662,43,Vancouver,3.1,0
C108663,31,Calgary,5.3,0
C108664,73,Halifax,11.1,2
C108665,36,Toronto,1.4,0
C108666,68,Toronto,5.1,0
C108667,29,Toronto,5.8,1
C108668,40,Vancouver,2.5,0
C108669,37,Ottawa,0.3,0
C108670,26,Toronto,10.8,0
C108671,38,Ottawa,2.1,0
C108672,47,Montreal,0.6,1
C108673,22,Halifax,1.5,0
C108674,52,Montreal,0.1,0
C108675,48,Halifax,14.2,0
C108676,42,Vancouver,6.6,0
C108677,57,Halifax,0.1,0
C108678,58,Vancouver,12.6,0
C108679,90,Montreal,5.9,0
C108680,26,Ottawa,0.0,0
C108681,78,Vancouver,6.4,0
C108682,63,Montreal,0.5,0
C108683,48,Montreal,9.5,0
C108684,30,Ottawa,3.0,1
C108685,36,Calgary,4.9,0
C108686,35,Toronto,8.3,0
C108687,40,Ottawa,4.9,0
C108688,56,Montreal,3.9,2
C108689,71,Toronto,9.1,2
C108690,89,Toronto,5.7,0
C108691,37,Toronto,6.3,1
C108692,45,Calgary,4.6,1
C108693,31,Toronto,3.2,0
C108694,64,Toronto,5.3,0
C108695,50,Montreal,3.4,1
C108696,39,Ottawa,13.0,1
C108697,25,Vancouver,0.1,0
C108698,46,Vancouver,5.7,1
C108699,47,Calgary,1.2,0
C108700,24,Toronto,0.1,1
C108701,27,Halifax,2.2,0
C108702,45,Toronto,1.2,0
C108703,85,Toronto,2.4,0
C108704,67,Montreal,1.7,1
C108705,39,Toronto,7.1,0
C108706,37,Toronto,6.9,1
C108707,33,Calgary,0.4,0
C108708,32,Montreal,6.1,0
C108709,38,Toronto,12.4,0
C108710,90,Calgary,2.2,0
C108711,37,Calgary,0.7,0
C108712,43,Halifax,6.0,0
C108713,28,Toronto,1.4,1
C108714,53,Ottawa,1.3,0
C108715,42,Calgary,4.0,0
C108716,36,Vancouver,6.9,1
C108717,30,Montreal,3.4,1
C108718,32,Montreal,7.3,0
C108719,36,Toronto,3.5,1
C108720,36,Calgary,0.5,0
C108721,30,Calgary,4.2,0
C108722,41,Toronto,1.9,1
C108723,46,Toronto,10.8,0
C108724,57,Halifax,7.5,0
C108725,83,Montreal,8.5,1
C108726,24,Vancouver,1.7,1
C108727,49,Halifax,7.1,0
C108728,38,Toronto,4.0,1
C108729,22,Vancouver,4.2,0
C108730,34,Ottawa,22.0,3
C108731,55,Montreal,2.4,0
C108732,52,Montreal,0.6,0
C108733,44,Halifax,10.1,1
C108734,32,Toronto,16.3,0
C108735,73,Toronto,2.9,0
C108736,29,Montreal,1.1,1
C108737,37,Ottawa,3.4,0
C108738,39,Montreal,0.4,1
C108739,41,Montreal,2.2,2
C108740,90,Montreal,9.8,0
C108741,79,Montreal,4.5,0
C108742,51,Calgary,1.5,0
C108743,42,Ottawa,10.0,1
C108744,42,Montreal,0.4,0
C108745,56,Calgary,0.5,1
C108746,66,Calgary,1.8,1
C108747,28,Ottawa,4.7,0
C108748,83,Vancouver,12.3,0
C108749,50,Toronto,0.1,0
C108750,35,Calgary,5.1,0
C108751,40,Vancouver,1.1,0
